rssdid,bhcid,date,name
358738,1131787,19991231,SUNTRUST BK EAST TN NA
358756,1055100,20200331,TAMPA ST BK
358859,1121779,19870930,TRENARY ST BK
358868,1107278,19890630,TROUP B&TC
358952,1104400,19890331,FIRST ST BK OF MAGNOLIA
359007,0,19780930,CAROLINA BRANCH
359016,1070345,19900630,FIFTH THIRD BK OF CAMPBELL CTY
359034,0,20010930,BBVA BANCO GANADERO MIA AGY
359052,1093586,19830930,NORTHWESTERN B&TC
359070,0,20060930,METROPOLITAN SVG BK
359137,1085424,19961231,ELMORE CTY BK
359249,1199509,19871231,VALLEY BK OF WEYAUWEGA
359258,1060010,19870630,TALMAGE ST BK
359324,0,20180630,PEOPLES BK
359351,1128358,20050630,RURAL AMERICAN BK ADA
359360,3633034,20151231,FIRST CMNTY BK NA
359418,1232741,19820331,LINCOLN BK
359472,0,20200331,HOMEWOOD FSB
359520,1231306,19790331,FIRST NB OF WILMINGTON
359548,1208595,20041231,FIRST CRAWFORD ST BK
359650,1063749,20200331,ALDEN ST BK
359735,1131787,19900630,TRUST CO BK OF DOUGLAS COUNTY
359744,1203910,20200331,WHITE ST BK
359753,1120754,19880630,NORWEST BK ALBERT LEA NA
359838,0,20190930,BANK OF YORK
359847,1209109,20090930,MAINSOURCE BK OF IL
359856,1104950,20140630,FIRST NB
359922,0,19790930,WSTRN RES BK OF PORTAGE COUNTY
359931,1203602,19951231,BUSEY BK MCLEAN CTY
359940,1247503,19910930,MORGAN COUNTY CMNTY BK
359959,1060346,20060930,FIRST NB OF SARCOXIE
360058,1108770,19910331,TASCOSA NB
360124,1068191,19790930,HUNTINGTON BK OF WOODVILLE
360133,1206135,19921231,LEXINGTON BK
360151,0,19771231,MISSOURI VALLEY TC
360263,2724645,19990930,FIRSTAR METRO B&TC
360311,0,19760331,MOUNT ZION DEPOSIT BK
360339,0,19890630,BANCO BILBAO-VIZCAYA SA CORAL
360357,1049341,19841231,COMMERCE BK TOWER GROVE
360366,0,19880930,SIERRA SECURITY BK
360432,1076776,19810930,BARNETT BK OF SEMINOLE COUNTY
360441,1073757,19970331,BOATMENS NB OF CAPE GIRARDEAU
360544,1199479,19951231,FIRSTAR BK WI RAPIDS NA
360553,1055445,19930331,TIPTON ST BK
360713,0,19920930,MERITOR SVG BK
360731,1085527,19880331,LIBERTY NB OF ORLANDO
360759,1104192,19871231,FIRST AMERICAN B&TC MANVL
360777,0,20200331,JACKSON SVG BK SSB
360834,1141786,20070630,BANK OF DADEVILLE
360843,3076257,20140930,AREA BK
360852,1050600,20040331,GOLD BK
360955,2841458,20160630,ALTA VISTA ST BK
361055,2883298,20200331,COREFIRST B&TC
361121,1074156,20011231,F&M BK SOUTHERN VA
361130,1078332,19971231,BANK OF MORGAN CTY
361167,1245068,20200331,SOUTHSIDE BK
361215,1116908,19911231,FIRST BK OF GREATER PITT
361233,1076776,19960630,BARNETT BK OF MARION CTY NA
361279,2613141,20200331,COMMUNITY BK
361345,1118797,19880930,ROODHOUSE NB
361354,0,20200331,GRANT CTY BK
361439,1083185,20200331,ANDREW JOHNSON BK
361457,2505031,20090331,FIRST NB OF ANTHONY
361541,2736330,20070930,FIRST B&TC
361653,3075429,20181231,COMMERCIAL ST BK
361738,1200544,19861231,LEWISTOWN BK
361822,1072291,19841231,DOMINION BK/FRDRKBRG NA
361934,0,19981231,CREDIT SUISSE FIRST BOSTON MIA
362007,3214095,20110331,NEWALLIANCE BK
362043,1203910,20200331,EXCHANGE ST BK
362052,0,20110630,FIRST NB OF THE NORTH
362155,1108323,20200331,FIRST NB
362258,1049015,19860930,HOME BK
362418,1070251,19910331,STAR BK NA CAMPBELL CTY
362436,0,20030331,ISRAEL DISCOUNT BK MIAMI AGY
362445,1069125,20060630,NATIONAL CITY BK IN
362454,0,19861231,MERCANTILE BK OF NW CTY NA
362463,0,20040331,TAFT NB
362557,1109030,19891231,BANK OF RUIDOSA
362641,0,19851231,BKRS TR CO INTL-CHICAGO BR
362708,1140976,20010630,COASTAL BK
362717,1071726,20200331,CROGHAN COLONIAL BK
362726,0,19840331,PEOPLES TR BK
362753,4520953,20170630,AVON ST BK
362762,0,19861231,FEDERATED NB
362856,1918081,20200331,DBA MARFA NB
362940,3957552,20200331,STATE BK OF ST JACOB
362959,0,19881231,AMERICAN NB OF MIDWEST CITY
362977,0,19971231,SHELBY SVG BK SSB
363040,1098228,19920331,FIRST EXCHANGE BK
363219,0,19860930,CITIZENS BK
363237,1135187,19861231,FIRST NB OF CAMDEN COUNTY
363255,1124079,19960331,FIRST NB OF BAUDETTE
363264,1106990,20130331,UVALDE NB
363358,1363823,19971231,FIRST NB
363415,1238565,20080331,COMMERCE BK NA
363442,0,20200331,SAINTE MARIE ST BK
363611,1070644,19961231,FARMERS NB
363648,2382344,20200331,SECURITY T&SB
363657,1248546,20200331,FIRST NB OF BEMIDJI
363741,0,19931231,WESTFIELD ST BK
363750,1023538,19880930,FIRST INTRST BK ANGLETON NA
363778,0,20200331,PEOPLES FIRST SAVINGS BK
363835,1069125,19980930,FIRST OF AMER BK-IL NA
363844,2303143,20010930,STATE BK OF JERSEYVILLE
363956,1120754,20081231,WELLS FARGO FNCL BK
364056,1059117,20071231,VALLEY ST BK
364131,1129805,20200331,CITIZENS B&TC
364140,0,19850331,STORY CTY ST BK
364234,1130342,19940930,BOCA BK
364243,1129382,19970930,CAPITOL BK OF WESTMONT
364252,1102125,19890930,ANGLETON BK OF COMMERCE
364270,3842948,20200331,BANKPACIFIC
364337,1208531,20121231,LOGAN CTY BK
364430,1082544,20200331,BANK OF ST FRANCISVILLE
364449,2907822,20190630,MONROE BK & TR
364560,0,19931231,FIRST ST BK OF THE OAKS
364609,0,19800630,HOME STATE BANK
364636,0,19840331,FIDELITY UNION TC FL NA
364645,2267740,19980630,SOUTH EAST MISSOURI BK
364720,0,19960930,NAVARRE DEPOSIT BK CO
364748,1199778,19960930,INTERNATIONAL BK DETROIT
364823,1075126,19951231,RIGGS NB OF VA
364850,1990087,20200331,FIRST ST BK OF BIGFORK
364869,1120754,19970930,NORWEST BK TX S CNTRL
364917,2674302,19981231,HERITAGE NB
364935,1239487,19820630,ROYAL TR BK OF ORLANDO
364953,1106440,19870331,MARLIN NB
364971,0,20080930,NESQUEHONING SVG BK
365062,1032053,19870930,CONEJO VALLEY NB
365138,1080465,20020930,PALM BEACH NB&TC
365222,1070578,19900630,PEOPLES BK
365240,1047927,19830630,EUROPEAN AMERICAN (CHICAGO) CO
365259,0,19891231,EMPRISE BK NA
365277,0,19771231,SAVINGS B&TC NORTHWEST
365325,1076217,20200331,UNITED BK
365352,1124725,19880331,FIRST NB BLOOMING PR
365361,1132010,19900331,VIDOR ST BK
365437,1077120,19770630,SUN BK OF CENTRAL PARK NA
365455,1134881,20141231,ENTERPRISE BK
365549,1118797,19920331,FIRST BK
365558,1055137,20011231,SHAMROCK BK NA
365576,4415424,20190331,HAMILTON BK
365651,1060627,20100930,FIRSTBANK
365745,3916317,20200331,PINNACLE BK
365848,1248872,20200331,WILLIAMSVILLE ST B&TR
365875,0,20150630,AMERICAN UNION S&LA SB
365932,1095478,19890930,MAGNA BK LINCOLN
365941,1844498,20070331,FIRST NB OF JONESBORO
365950,5210372,20200331,FARMERS ST BK
366050,1059836,19880630,AMERICAN BK OF MUSKOGEE
366078,3051571,20200331,STURGIS B&TC
366153,0,19891231,BERGEN PARK NB
366238,3145966,20200331,PINNACLE BK
366247,0,20200331,TEMPLETON SVGS BK
366340,1201242,19840630,WHEELING T&SB
366359,1103702,20200331,FIRST NB
366407,0,19840331,MECHANICS & FARMERS SVGS BK BR
366434,1139457,20010930,SUCCESS NB
366443,1118797,19920630,FIRST BK
366537,1083822,19880331,FIDELITY B&TC
366658,1364053,20200331,FIRST INDEP BK
366667,1029884,20010331,LOS ROBLES BK
366827,1068687,19770930,NEWARK TC
366836,1887169,19910630,VALLEY FIDELITY B&TC
366845,0,19860930,CONTINENTAL BK INTL-PHILA BR
366854,2562650,20200331,KENDALL ST BK
366966,0,19870930,FIRST REPUBLICBANK BOS BL NA
367002,0,19841231,PEOPLES SVG BK
367011,0,19780930,BALBOA BRANCH
367020,1072291,19770630,MERCHANTS & FARMERS BK
367114,0,19870930,PEOPLES BK
367150,2516961,20200331,COMMUNITY ST BK
367178,0,20200331,MIAMI SVGS BK
367208,1134023,20080630,GREATER CMNTY BK
367244,2009847,20130930,FIRST NB OF CARROLLTON
367347,0,19910930,ABN AMRO BK INTL USA-HSTN BR
367356,1056152,19891231,CITIZENS ST BK OF UTICA
367431,0,20200331,CITIZENS BK OF THE SOUTH
367468,1131040,19900630,GRANT BOND ST BK WALLER
367534,1083925,19851231,FLORIDA CENTER BK
367543,1206050,20200331,KENTLAND BK
367552,1104307,20050630,FIRST ST BK
367655,0,19771231,PIONEER SVG & TC
367673,0,20070331,MARITIME SVG BK
367758,1427350,19920630,VECTRA BK OF FED HGTS
367842,1200759,19840630,TINGLEY ST SVG BK
367851,2222338,20100930,COMMUNITY NB
367954,0,20180630,ELSA ST B&TC
368009,1020238,19840331,FIRST BANK AND TRUST COMPANY O
368036,1073757,19860331,PAN AMERICAN BK ORLANDO NA
368054,3026896,20200331,MASON BK
368063,2516943,19980630,BANK OF SANTA MARIA
368111,0,20100331,ADVANTA BK
368157,1883693,19990930,FIRST NATIONAL BK & TR CO
368175,3150997,20141231,FIRST FSB
368250,0,19771231,DEPOSITORS IND BK
368308,1073551,19970630,FIRST UNION BK OF CT
368335,1076776,19930930,BARNETT BK OF FAYETTE CTY
368344,1202333,20200331,FARMERS SVG B&T
368429,1846232,20140930,NBRS FNCL BK
368438,1231566,19770930,UNIVERSITY NB
368447,1231333,20050331,HARRIS BK WINNETKA NA
368456,1834154,19920630,EL PASO ST BK
368522,1139000,20200331,APOLLO TC
368634,0,19971231,ARGENTBANK
368746,1068025,19920930,AMERITRUST BK HOWARD CTY
368755,1119356,20130331,COMMUNITY BK OF SHELL KNOB
368849,0,19850630,CARDWELL ST BK
368906,1239898,19820930,FRANKLIN NB
368924,0,19820331,NEW LEBANON BK
368933,1839177,20200331,FIRST NB OF BEARDSTOWN
368951,1357103,20200331,KAW VALLEY ST B&TC OF WAMEGO K
369042,1118582,19880930,LANDMARK BK ST CLAIR COUNTY
369051,1249879,19900630,FARMERS BK GRANT CITY SHERIDAN
369211,1247987,19911231,PEOPLES BK
369257,1095469,20041231,CITIZENS BK
369275,0,19980331,CENTURY SVG BK
369341,1049341,19960331,COMMERCE BK BARRY COUNTY NA
369426,3027660,20080331,FIRST NB
369435,1231333,20050331,HARRIS BK BATAVIA NA
369444,1141487,20000630,BANK OF AMITY
369453,1067514,20200331,IMPACT BK
369556,1123401,19890331,STATE BK OF BUTTERFIELD
369565,1023538,19880930,FIRST INTRST BK WXHCHE NA
369659,4577984,20200331,FIRST NB CENTRAL TX
369668,0,19921231,COLUMBIA NB
369752,1135637,19951231,CITY B&TC
369770,1199648,19941231,FIRST OF AMER BK-W MI
369855,1057485,19890331,NORTHERN B&TC
369930,1241882,19830630,NATIONAL BK OF FITZGERALD
369958,1246766,19950930,COMMUNITY FIRST NB
369967,1024526,19920331,SECURITY PACIFIC BK OR
370020,3137082,20200331,PENDLETON CMNTY BK
370057,1120754,19941231,NORWEST BK FT COLLINS SOUTH NA
370150,1137510,20110630,CANTON ST BK
370169,,20170630,
370271,3412583,20200331,E TRADE BK
370338,1201103,20090331,BANK OF LINCOLNWOOD
370347,1099346,20200331,FIRST NB OF LITCHFIELD
370516,1071520,19971231,FARMERS BK
370646,1248573,20050331,FIRST SECURITY ST BK
370721,1071605,20200331,FARMERS ST BK
370730,1203303,20060930,GREATER CHICAGO BK
370758,2293655,20170630,BANK OF WHITEWATER
370833,3190023,20200331,CARVER ST BK
370860,0,19901231,FIRST ST BK
370954,2591267,20200331,COWBOY BK OF TX
371036,1076776,19921231,FIRST FLORIDA BK NA
371054,1049341,19960331,COMMERCE BK OF SPRINGFIELD NA
371139,0,19820930,BRANDON ST BK
371148,0,19860930,REYNOLDS COUNTY SVG BK
371157,1120754,19950331,AMERICAN NB
371223,1070541,20200331,RIVERHILLS BK
371232,1208018,20200331,FIRST CMNTY B&TC
371241,1096523,19950930,FIRST NB IN ASHDOWN
371250,1055753,19861231,BOULEVARD ST BK
371308,2251945,19970930,ATLANTIC BK NA
371335,1244650,19830630,ATLANTIC B&TC
371344,1199844,19920630,MANUFACTURERS BK NA
371353,1126028,20090630,MAINSTREET BK
371362,2007218,20200331,WELLINGTON ST BK
371429,0,19861231,MERCHANTS & FARMERS BK
371456,1105694,19910930,FIRST ST BK OF MATHIS
371559,2015857,20200331,COMMUNITY NB
371652,1246766,19970331,COLORADO CMNTY FIRST NB
371737,0,19850630,FIRST CITIZENS BK
371755,2695688,20200331,FIRST NB OF CHISHOLM
371849,1142297,20200331,BANK YATES CITY
371858,1106271,20160630,FIRST NB
371915,2920755,20031231,RELIANCE BK
371924,3333718,20200331,COMMUNITY BK
371942,1100297,20200331,LIBERTY BK
372109,1427239,20020930,EASTERN B&TC
372154,1056189,19921231,VALLEY BK OF FREDERICK
372172,1025448,19771231,COMMERCIAL SECURITY BK OF SALT
372239,0,19820331,FORT BENNING NB
372248,1208812,20121231,FARMERS SVG BK
372257,0,20131231,STATE BK OF CLARKS GROVE
372341,0,19840630,ALBION NB
372350,0,19921231,SECURITY ST BK
372444,1248489,20200331,LITCHFIELD NB
372453,1094211,19980331,MERCANTILE BK OF NORTHWEST MO
372538,1133165,20200331,EVANGELINE B&TC
372556,1123072,20150630,FIRST B&T MILBANK
372640,1135196,20200331,FARMERS & MRCH BK
372743,1099542,19850331,CENTER ST BK
372752,1120754,19940930,UNITED NM BK NA
372770,0,20131231,INDEPENDENCE FED BK FOR SVG
372855,1061772,20200331,CHISHOLM TRAIL ST BK
372930,1073757,19970331,NATIONSBANK NA SOUTH
372967,1101632,19871231,ALLIED JETERO BK
373021,1074923,19850630,BANK OF POWHATAN
373058,1842971,20180930,PEOPLES ST BK
373106,0,19780930,VILLA LA REINE BRANCH
373115,1070831,20200331,KENTUCKY BK
373236,1076776,19771231,BARNETT BK OF JACARANDA
373272,0,20200331,COMPASS SB
373357,1093586,19960930,BANK IV NA
373414,0,19790630,COMMERCIAL & SVG BK
373450,0,19930630,STATE BK OF CONGER
373469,1104400,20001231,HERITAGE BK
373553,1241211,20200331,FIRST B&TC
373601,0,20200331,UNION CTY SVGS BK
373722,0,19901231,BLUEVILLE BK OF GRAFTON
373759,1061679,19950930,ALPINE BK CARBONDALE
373777,1135347,19880331,SANDY ST BK
373843,1120754,19910331,PEOPLES B&TC
373852,1141012,20000930,COURTLAND ST BK
373861,1025701,19970630,UNITED ST NB OF OR
373955,1101753,19880630,FIRST REPUBLICBANK ENNIS NA
374055,0,19871231,COLLIN COUNTY ST BK
374112,0,19970930,TRAVELERS BK
374121,0,19880630,NATIONAL BK OF CORRY
374130,1080737,20200331,CITIZENS BK
374149,1069125,20060630,NATIONAL CITY BK
374224,1076217,19890630,KANAWHA UNION BK
374233,1094369,19971231,UNION PLANTERS BK OF THE TN VA
374251,2146340,19980630,GLENWOOD INDEPENDENT BK
374336,1085910,19940630,CITIZENS BK
374345,1094211,19980630,MERCANTILE BK EASTERN IA
374354,1140211,20200331,NORTHERN SKY BK
374439,1131787,19991231,SUNTRUST BK SOUTHWEST FL
374457,1138218,19971231,FIRST NB
374532,1245219,19920930,COLE TAYLOR BK YORKTOWN
374550,0,19860930,FIRST STOCK YARDS BK
374653,1842421,20200331,FIRST PREMIER BK
374774,0,20200331,SURETY BK
374804,0,19821231,PAN AMERICAN NATIONAL BANK
374934,1130098,20080630,BELVIDERE NB&TC
374943,1093942,19930930,FIRSTBANK NA
375025,1070783,19920630,FIRST NB OF PA
375034,1245705,20200331,WEST SUBURBAN BK
375043,1250437,20200331,PEOPLES NB
375155,1943917,20131231,FIRST NB OF VOLGA
375212,2469245,20001231,FIRST NB
375249,0,19850930,ALLEN CTY B&TC
375342,1093773,19851231,CENTERRE BK OF CHESTERFIELD
375379,0,20200331,NORTH SIDE FS&LA
375409,1114605,20040331,GRANITE BK
375454,1022120,19881231,NATIONAL BK OF WICHITA
375502,4298711,20200331,PROVIDENT BK
375557,1141348,19980630,MINNWEST BK DAWSON
375566,1137538,20200331,FIRST NB
375650,2291295,20200331,MENARD BK
375669,0,19971231,SANTA MONICA BK
375708,1048821,19951231,UNITED COUNTIES TC
375735,1138012,20070331,BANKTRUST OF AL
375753,1052668,19860930,BANK OF OK NA
375829,1076011,19880930,VALLEY B&TC
375856,1119794,19930630,CENTRAL BK GRAND JUNCTION NA
376013,0,19790930,FIRST NB OF GALLIPOLIS
376059,1121340,20000930,BREMER BK NA
376068,1104307,20140930,FIRST BK
376125,2856340,20130630,HERITAGE BK
376134,1231799,19820930,ELLIS NB OF ORMOND BEACH
376152,1104437,19880630,SOUTHWEST BK
376237,2111432,20200331,MERCHANTS & FARMERS BK GREEN C
376255,1054176,19860331,FIRST NB&TC
376273,0,20200331,NORTH SHORE BK FSB
376321,0,19880930,FIRST NB OF GRAFTON
376358,0,19771231,AVCO GRAND JUNCTION IND BK
376433,3813443,20160930,S BK
376442,1206395,20200331,FIRST NB
376451,1127557,19980930,EAGLE VALLEY BK
376536,1248591,19930930,BANK OF FLORIDA NA
376554,1023538,19880930,FIRST INTRST BK BEDFORD
376611,0,19910630,AMSTERDAM-ROTTERDAM BK NY BR
376657,1059126,20160630,FARMERS ST BK
376853,1357194,19971231,TRENTON TC
376947,2688596,20200331,CITIZENS BK OF CHARLESTON
377001,1040795,19760331,CHASE MANHATTAN BK OF WEST NY
377038,1077689,19871231,SOUTHEAST BK OF CHIPLEY
377047,1120754,19931231,NORWEST BK ANGOLA
377056,1102590,19881231,MBANK MIDCITIES NA
377113,1244490,19920331,BAII BKG CORP
377140,0,19940331,FIRST NB IN MADISON
377207,1115059,19930930,SUBURBAN NB OF ARLINGTON
377225,0,19790630,COLONIAL BK
377346,1201475,19890331,LOWELL NB
377355,1094211,19920630,AMERICAN BK OF FRANKLIN CTY
377412,0,19780930,80 KRONPRINDSENS BR
377458,2763596,19990630,SIERRA BK
377506,3192175,20060930,SIWOOGANOCK BK
377524,1069723,19820331,OAK HARBOR ST BK CO
377663,1137284,20200331,FANNIN BK
377757,1104286,19920930,FARMERS & MERCHANTS NB
377823,1130315,20020630,PFC BK
377850,3602058,20200331,FIRST SECURITY B&TC
377908,1111088,20200331,CENTURY B&TC
377953,0,19771231,GREELEY IND BK
378017,2023012,20001231,MERCHANTS BK OF NY
378026,1427024,20130930,NATIONAL BK OF OHIO
378035,1201028,19930630,AMERICAN NB OF BENSENVILLE
378044,0,20200331,COMMUNITY STATE BK
378053,1063794,19890930,UNION BLVD NB
378110,1427734,20200331,PEOPLES BK
378156,1119794,19930930,FIRST BK NORTH NA
378165,0,19761231,CAIN BKG CO
378259,3633052,20081231,FIRST CMNTY BK CENT TX NA
378334,1086609,19940630,FIRST BK OF FAYETTE
378428,1068294,19940630,BANK ONE WV LINCOLN
378549,0,20140630,FIRST BK
378558,1135552,20180331,PIONEER NB OF DULUTH
378633,1232170,19771231,COMMUNITY BK OF COUNTRYSIDE
378642,1821015,20160930,CENTRAL NB&TC
378651,1104642,20160630,FIRST NB
378718,0,19970930,BANCO DE VENEZUELA SACA NY AGY
378745,1097007,19950630,BANTERRA BK OF HAMILTON CTY
378802,1248902,19890630,FIRST BRISTOL CTY NB
378839,0,19830930,CENTRAL BK OF MISSISSIPPI
378857,1121836,19880331,AMERICAN ST BK
378914,1100082,19941231,TRANS FNCL BK
378932,1080755,19811231,METROPOLITAN B&TC
378941,1070082,19890930,AMERITRUST BK MORGAN CTY
378950,1140426,20160930,BANK OF URBANA
379050,1134863,20200331,STATE BK OF EASTON
379135,1079272,19930930,FIRST NB OF CLEARWATER
379153,0,20200331,FIRST NB
379171,1094314,20190930,BANKLIBERTY
379210,0,20160331,BANCO IND DE VENEZUELA NY AGY
379238,1206724,19871231,FARMERS ST BK LOSTANT
379331,1086289,19951231,BUNKIE B&TC
379340,1199705,19860930,AMERICAN BK OF NILES NA
379359,1066209,20140630,FIRST NB SD
379443,0,19840331,MERRILLVILLE B&TC
379470,0,20200331,CANTON CO-OP BK
379573,1116609,20021231,PENNVIEW SVG BK
379630,1202212,19880930,UNITED BK OF BELVIDERE
379649,1246618,20200331,FIRST NB IZARD COUNTY
379658,0,20010630,WILMORE ST BK
379751,1125982,19950930,CITIZENS ST BK OF ECHO
379760,0,19901231,FIRST NB OF WORTHAM
379854,1023538,19880930,FIRST INTRST BK MESQUITE NA
379920,3005332,20200331,FIRST NB OF PA
380001,1034806,19830930,KEY BANK
380038,1242423,20071231,DEUTSCHE BK FL NA
380056,1133352,19881231,FIRST WESTERN NB
380225,1076262,19970930,FIRST NB OF HINTON
380252,1246766,19980331,COLORADO CMNTY FIRST NB
380270,0,19820630,BANK OF ARLINGTON
380346,1889846,20200331,FARMERS SVGS BK
380430,1230194,19771231,EXCHANGE B&TC OF CLEARWATER
380458,4076937,20200331,TEXAS RGNL BK
380515,0,20021231,BBVA BANCOMER SA NY AGY
380533,1204618,20200331,LONGVIEW BK
380654,2264020,20200331,STATE BK OF ARCADIA
380757,1049828,19990630,UMB BK WARRENSBURG
380841,1097119,20200331,CBC BK
380878,0,20200331,VAN WERT FSB
380935,1208401,19890630,FARMERS ST BK OF BENSON
380944,1202744,20200331,BANK OF KAUKAUNA
380953,1248658,19980331,FARMERS ST BK
381017,0,19971231,BANCO RIO DE LA PLATA S NY AGY
381026,0,20200331,TWIN VALLEY BK
381053,1049949,19860331,AMERICAN BK OF TARKIO NA
381231,1076918,19861231,CITIZENS & SOUTHERN BK
381259,1049828,20070930,UMB BK WARSAW NA
381334,1232497,20080331,ALABAMA EXCH BK
381343,3299195,20200331,CITIZENS B&TC
381352,1120754,19940930,UNITED NM BK
381446,1199509,19871231,VALLEY BK OF JUNEAU
381455,0,19900331,GENTRY CTY BK
381651,1104820,19910630,FIRST MEXIA BK
381727,0,20031231,FIRST ST BK
381736,1080465,19891231,COLONIAL BK-GULF COAST RGN
381754,4672973,20161231,FARMERS ST BK SPENCER
381820,0,19830930,BANK OF HARPERS FERRY
381839,1139288,20200331,CITIZENS BK
381857,2056739,20050930,FIRST ST BK
381932,4625858,20200331,COMMERCIAL BKG CO
381950,5140929,20200331,FIRST NB OF ST IGNACE
382014,1070345,19891231,HOME BKG CO
382050,1246805,20200331,CENTRAL SVG BK
382069,1104231,20200331,INTERNATIONAL BK OF CMRC
382256,1066759,20200331,STANTON ST BK
382274,0,20200331,KENTLAND FS&LA
382313,0,20040331,KRUNG THAI BK PUBLIC CO NY BR
382340,1247606,19940331,CITIZENS T&SB
382359,1120754,19941231,NORWEST BK IGNACIO NA
382443,1208483,20200331,FARMERS T&SB
382537,1139998,20200331,BANK OF VERNON
382555,1136250,19910930,PARK WEST ST BK
382612,0,19930930,BANK OF NEW ZEALAND-NY BRANCH
382649,2603450,20200331,FIRST SOUTHERN BK
382658,1820746,20200331,PUTNAM CTY ST BK
382667,3248513,20160630,WILSHIRE BK
382733,2349431,20020930,FARMERS B&TC CHENEYVILLE
382742,0,20200331,BANK MI
382751,2760924,20050930,FARMERS ST BK
382836,1076758,19810630,ATLANTIC BK OF TAMPA
382854,2250180,20200331,SECURITY BK OF PULASKI CTY
382939,1085282,19970930,FIRST ST BK OF UNIONTOWN
382957,1120754,19980331,NORWEST BK NM NE NA
383039,1078529,19810930,CENTRAL BK OF UNIONTOWN
383114,0,20020331,BNP PARIBAS EQUITABLE TOWER BR
383141,1049828,19940930,UMB FIRST NB
383253,0,20040930,RED CEDAR BK NA
383310,1076570,19970630,MATEWAN NB/KY
383356,1049341,19850331,COMMERCE BK OF WEBSTER GROVES
383459,0,19850930,FIRST NB OF LNCLN COUNTY
383516,0,20030930,CITIC KA WAH NY BR
383534,1204627,20130331,METROBANK
383664,1042351,19800930,CITIBANK INTERNATIONAL-HOUSTON
383730,1231566,19800930,GULFSTREAM BK OF BYTN BEACH NA
383758,1102228,19890630,TEXAS AMERICAN BK MIDLAND NA
383851,1060430,19920630,BANK OF STERLING
383927,1074156,20000930,ONE VALLEY BK OF HUNTINGTON
383936,0,19830331,BANK OF HENDERSONVILLE
383945,1199705,19880331,OLD KENT BK SOUTH HAVEN
383954,1064401,19980630,INDEPENDENT BK
384018,5309306,20200331,WOORI AMER BK
384045,1068294,19950930,BANK ONE KENOSHA NA
384111,1231306,19790331,PEOPLES NB OF GREENFIELD
384157,1199648,19870930,FIRST OF AMERICA BK IRON COUNT
384166,1020603,19800630,CONTINENTAL BK INTL TEXAS
384214,1139279,20001231,PENNSTAR BK NA
384278,3846405,20200331,FIRST FED BK
384335,0,20170331,HORIZON BK
384353,2847665,20200331,BANK OF STEINAUER
384410,0,19900331,MANHATTAN SVG BK
384429,0,19800630,METRO BK OF HUNTINGTON
384474,1029138,19921231,BELLINGHAM BK
384540,1919079,20010630,PEOPLES ST BK
384634,0,19840331,CITIZENS BK OF WETUMPKA AL
